Number Energy PSNR
4285 5.3961936 13.1358
4286 5.3840862 15.1029
4287 4.317936 13.5946
4288 4.379146 12.8739
4289 3.9800232 13.4633
4290 3.9217236 13.5885
4291 5.896664 12.0893
4292 5.6161422 10.0675
4293 5.40968 0
4294 5.4260264 10.0111
4295 5.3980174 10.6041
4296 5.3406382 11.2725
4297 4.2977996 10.5054
4298 4.3441002 0
4299 3.9607814 10.0806
4300 3.8738254 10.2346
4301 5.9099022 16.2454
4302 5.572489 12.0998
4303 5.386754 10.596
4304 5.4200144 12.0887
4305 5.4193052 13.2288
4306 5.5064552 15.4702
4307 5.12787 13.6027
4308 4.404279 13.1761
4309 4.2666338 13.8314
4310 3.8054812 14.1228
4311 6.2467496 20.2759
4312 6.2288662 13.3072
4313 5.6799736 11.7256
4314 5.4271428 12.9809
4315 5.4228884 14.8052
4316 5.3762662 18.3203
4317 5.4064504 15.1193
4318 5.0936462 14.9789
4319 4.4695462 16.364
4320 3.8141082 16.7895
4321 5.8531174 27.3825
4322 5.541501 14.1967
4323 5.4939122 12.6009
4324 5.4680382 12.9481
4325 5.5082836 15.4332
4326 5.440898 21.5841
4327 5.3617334 15.6775
4328 5.3258628 16.2879
4329 4.2437348 18.2041
4330 4.1806194 19.664
4331 5.959103 25.6228
4332 5.5517444 14.0248
4333 5.402918 12.558
4334 5.4289076 12.0964
4335 5.4080262 13.2948
4336 5.3997034 15.4932
4337 4.3272716 13.5591
4338 4.343979 13.0769
4339 4.3016142 13.7969
4340 3.9433872 14.3293
4341 6.0106438 12.5064
4342 5.6426028 10.1235
4343 5.4152632 0
4344 5.3957566 10.0124
4345 5.4222792 10.6014
4346 5.338994 11.4239
4347 4.3090584 10.6553
4348 4.3260064 10.1225
4349 3.9280714 10.5181
4350 3.8727618 10.4524
4351 6.274617 15.2146
4352 6.7354552 11.7967
4353 6.3660308 10.2839
4354 5.56915 11.9474
4355 5.276688 13.0067
4356 5.0792902 14.8812
4357 5.012015 13.0609
4358 4.9710984 12.3467
4359 5.2030952 12.8414
4360 5.0488756 13.2435
4361 6.2028944 18.3376
4362 5.8896018 12.9507
4363 5.7668942 11.4469
4364 5.5768084 13.1241
4365 6.1512266 14.8096
4366 5.1686374 18.8472
4367 5.0687486 15.0185
4368 5.0086126 14.5192
4369 5.006761 15.5658
4370 5.015335 16.0555
4371 6.1905378 20.6587
4372 5.9406568 13.6983
4373 5.6903954 12.3336
4374 5.5996858 13.5421
4375 5.4192138 15.813
4376 5.1193606 23.1386
4377 5.0336968 16.0375
4378 5.0409638 16.3524
4379 4.9951394 17.8266
4380 4.9582646 19.1014
4381 6.1483282 19.2175
4382 5.9782596 13.3887
4383 5.7344906 12.2048
4384 5.5400402 11.91
4385 5.2657852 12.9297
4386 5.151651 14.9292
4387 5.018826 13.0909
4388 5.1377918 12.3433
4389 5.6330448 12.8451
4390 5.3364588 13.2961
4391 6.2104222 11.9156
4392 5.9913694 0
4393 5.709208 0
4394 5.4960298 10.0409
4395 5.2963656 10.6029
4396 5.1318292 11.3261
4397 5.0045118 10.5082
4398 4.9853164 0
4399 4.9774994 10.0235
4400 5.0014338 10.2234
4401 6.9668448 18.7345
4402 7.0075412 12.8532
4403 6.7575312 11.8309
4404 6.7579532 13.5923
4405 6.2864938 15.878
4406 6.2612476 20.8432
4407 6.1631856 16.0587
4408 6.1035426 16.3454
4409 6.1314452 17.8835
4410 6.0515108 18.8187
4411 6.9687128 21.8847
4412 6.8454744 13.5374
4413 6.7252886 12.3208
4414 6.7129956 13.3234
4415 6.350695 15.703
4416 6.1106408 20.678
4417 6.1935392 15.7432
4418 6.2075092 16.8695
4419 6.171986 19.2641
4420 6.088624 21.0704
4421 7.1244092 18.919
4422 6.6877698 13.0097
4423 6.6794344 12.0555
4424 6.5974426 12.4335
4425 6.4611294 13.9912
4426 6.149249 16.7912
4427 6.1254242 13.9193
4428 6.109137 15.638
4429 6.342583 16.8829
4430 6.6801238 17.8777
4431 7.3638764 18.3192
4432 6.878781 12.6792
4433 6.7057204 11.7753
4434 6.6068246 13.601
4435 6.29278 15.8749
4436 6.114015 20.9628
4437 6.2221642 16.0745
4438 6.2164392 16.3455
4439 6.1881746 17.9611
4440 6.0250382 18.7707
4441 6.9605588 14.3715
4442 6.815478 11.457
4443 6.872159 10.4967
4444 6.5179882 12.4395
4445 6.4195526 13.7717
4446 6.1865764 15.9758
4447 6.2228516 14.0474
4448 6.0773896 13.692
4449 6.037607 14.4806
4450 6.1181198 14.7535
4451 7.1205902 18.812
4452 6.8402744 12.9513
4453 6.69356 11.8078
4454 6.5737158 13.5923
4455 6.2772204 15.8723
4456 6.1459104 20.9102
4457 6.2646276 16.0601
4458 6.1310788 16.3401
4459 6.0269296 17.9443
4460 6.110559 18.7075
4461 7.0123184 21.8923
4462 7.0014134 13.5563
4463 6.6908692 12.3143
4464 6.7011746 13.3185
4465 6.2953494 15.7237
4466 6.3464274 20.6667
4467 6.7713572 15.7556
4468 6.4094724 16.898
4469 6.2141242 19.2427
4470 6.2610416 21.052
4471 6.9096714 18.9358
4472 6.8049706 12.9953
4473 6.6269866 12.0361
4474 6.5195342 12.4681
4475 6.362895 13.9963
4476 6.3382214 16.7789
4477 6.3422226 13.9312
4478 6.073029 15.6756
4479 6.2095828 16.9449
4480 6.1215234 17.7682
4481 6.9183728 18.2633
4482 6.7709738 12.677
4483 6.6753464 11.7478
4484 6.4696416 13.5896
4485 6.3147538 15.8804
4486 6.1604914 20.8349
4487 6.189246 16.0596
4488 6.2208646 16.3177
4489 6.1919324 17.9246
4490 6.1990602 18.7202
4491 7.1121766 14.3742
4492 6.8576672 11.4514
4493 6.6917896 10.5015
4494 6.3986214 12.4031
4495 6.4710268 13.7759
4496 6.175275 15.9738
4497 6.2139174 14.029
4498 6.0882562 13.69
4499 6.1524984 14.4321
4500 6.1035022 14.6931
4501 7.1258506 18.8096
4502 6.7539374 12.9703
4503 6.7629828 12.0928
4504 6.4469188 13.3329
4505 6.6028608 15.5759
4506 6.7106902 19.6719
4507 6.3369674 15.7356
4508 6.1095082 16.0293
4509 6.1960688 17.5872
4510 6.2128414 18.8468
4511 7.2785464 21.901
4512 7.1136358 13.5356
4513 6.6401308 12.4891
4514 6.354995 13.0599
4515 6.3494512 15.3524
4516 6.1707 19.5325
4517 6.1354652 15.3653
4518 6.150351 16.5023
4519 6.1599912 17.9475
4520 6.0031846 20.1216
4521 7.0946104 18.9168
4522 6.8524604 12.9984
4523 6.760741 12.3349
4524 6.7149388 12.0049
4525 6.289695 13.6997
4526 6.2795806 16.2212
4527 6.2376884 13.5904
4528 6.0192336 15.0869
4529 6.086214 16.3893
4530 6.2002352 17.4152
4531 6.9632644 18.3536
4532 6.97725 12.6476
4533 6.842006 12.2248
4534 6.4165006 13.3295
4535 6.2462882 15.5874
4536 6.1979322 19.661
4537 6.2116796 15.7376
4538 6.1077206 16.0248
4539 6.1423848 17.5987
4540 6.1588392 18.8282
4541 7.1643404 14.4189
4542 7.0647006 11.4516
4543 7.3891264 10.9747
4544 6.7304992 12.49
4545 6.3215662 13.9858
4546 6.5288634 16.1178
4547 6.0868184 14.2219
4548 6.193642 14.1573
4549 6.0875652 15.026
4550 6.2055774 15.1606
4551 8.0044558 18.5423
4552 7.7515388 12.9584
4553 7.48507 11.8802
4554 7.491321 13.5365
4555 7.1223058 15.6907
4556 7.1212042 20.1053
4557 6.8176516 15.8299
4558 6.8718328 16.2972
4559 6.6527894 17.8968
4560 6.4562228 18.9046
4561 7.8876218 20.3804
4562 7.819845 13.5432
4563 7.5007062 12.3738
4564 7.5771122 13.411
4565 7.1998332 15.7152
4566 6.9911198 21.3196
4567 6.6385318 15.7506
4568 6.733422 17.1036
4569 6.6698116 19.2079
4570 6.3458058 21.2136
4571 7.9110726 17.8875
4572 7.5832632 13.0502
4573 7.6151732 12.1396
4574 7.4917582 12.4549
4575 7.3134376 14.1925
4576 7.575447 17.2824
4577 7.275324 14.1625
4578 6.6452636 15.7562
4579 6.4733154 16.988
4580 6.3777794 18.0206
4581 8.0086232 17.1732
4582 7.8089208 12.7019
4583 7.6870176 11.998
4584 7.3440724 13.5375
4585 7.1561998 15.6913
4586 6.786681 20.1118
4587 6.83482 15.8411
4588 6.6613594 16.2911
4589 6.5160534 17.8681
4590 6.4090234 18.9789
4591 7.8919718 14.0739
4592 7.752708 11.4473
4593 7.4553508 10.7409
4594 7.2728574 12.4849
4595 6.9767768 13.9865
4596 6.8401298 16.1248
4597 6.7248498 14.2304
4598 6.8809538 13.7469
4599 6.7753076 14.5327
4600 6.3886032 14.798
4601 6.7286214 18.8142
4602 6.5612414 12.9718
4603 6.366862 11.8091
4604 6.2666934 13.5921
4605 6.0595774 15.8629
4606 6.1547578 20.807
4607 6.1115628 16.0369
4608 6.0738056 16.3228
4609 6.0413382 17.955
4610 5.8586672 18.6989
4611 6.678732 21.8674
4612 6.6717766 13.5372
4613 7.1821048 12.3181
4614 6.4366406 13.3057
4615 6.1300094 15.7122
4616 6.1283402 20.7181
4617 6.090239 15.7318
4618 6.0585528 17.1428
4619 6.157149 19.2573
4620 5.3728004 21.1232
4621 6.7051582 19.0287
4622 6.5165278 12.804
4623 6.2361802 12.0747
4624 6.2391556 12.4327
4625 6.0788372 13.9777
4626 6.0847126 16.8213
4627 6.0961618 13.9321
4628 6.0450188 15.6638
4629 5.9818896 16.9333
4630 5.363639 17.8676
4631 6.8573022 18.4
4632 6.5446868 12.6458
4633 6.3992866 11.7755
4634 6.250064 13.5864
4635 6.2791622 15.861
4636 6.123337 20.8868
4637 6.1035184 16.0602
4638 6.0355752 16.3205
4639 6.0095784 17.6844
4640 6.0367646 18.7644
4641 6.6757962 14.3526
4642 6.560315 11.4531
4643 6.533682 10.464
4644 6.1766174 12.4128
4645 6.100653 13.7719
4646 6.2052318 15.9758
4647 6.0658158 14.0078
4648 6.1734834 13.7141
4649 6.0988554 14.4192
4650 5.5665848 14.7358
4651 6.6791502 18.8084
4652 6.6088064 12.8493
4653 6.427403 11.8103
4654 6.5164616 13.5873
4655 6.7044548 15.8729
4656 6.2775942 20.9106
4657 6.1689748 16.0522
4658 6.1989156 16.2921
4659 6.1129086 17.9174
4660 6.0618388 18.7337
4661 6.7131506 21.9336
4662 6.3958706 13.3966
4663 6.4927292 12.3304
4664 6.1583146 13.2971
4665 6.0865884 15.6931
4666 6.10835 20.5645
4667 6.132972 15.7308
4668 6.090927 17.1501
4669 6.2637314 19.2436
4670 5.0432356 21.1668
4671 6.8195228 18.9658
4672 6.6392852 12.8361
4673 6.3742954 12.0695
4674 6.2842174 12.4441
4675 6.2702898 13.9532
4676 6.1537112 17.3526
4677 6.233018 13.9229
4678 5.9354358 15.6798
4679 6.0621222 16.9346
4680 6.0640054 17.7757
4681 6.7774894 18.3799
4682 6.5965724 12.7064
4683 6.360601 11.7625
4684 6.2475394 13.5762
4685 6.1260538 15.8618
4686 6.2623186 20.8783
4687 6.0859414 16.0396
4688 6.004689 16.297
4689 6.01402 17.8982
4690 6.0327236 18.7348
4691 6.721524 14.3977
4692 6.5748184 11.4443
4693 6.3869276 10.4918
4694 6.3258486 12.4135
4695 6.1988776 13.7543
4696 6.1769332 15.8719
4697 6.0692604 14.0659
4698 6.0720596 13.6797
4699 6.5196094 14.4292
4700 5.9727158 14.6502
4701 6.7716134 18.8001
4702 6.6596502 12.9688
4703 6.5749754 12.0937
4704 6.263634 13.3085
4705 6.1696754 15.5631
4706 6.1254542 19.5874
4707 6.124011 15.7103
4708 6.0163834 15.9753
4709 5.9726884 17.5599
4710 5.9811458 18.2861
4711 6.7735802 21.9398
4712 6.5484662 13.5531
4713 6.7094824 12.4863
4714 6.4243328 13.285
4715 6.203756 15.3072
4716 6.1710438 19.4099
4717 6.0835332 15.3276
4718 6.0062076 16.0743
4719 6.0576226 17.8293
4720 6.0849416 20.0312
4721 6.9225248 19.0844
4722 6.759479 13.0533
4723 6.5575164 12.3413
4724 6.2106326 11.9923
4725 6.082735 13.6601
4726 6.1090696 16.2182
4727 6.0844016 13.6144
4728 6.1496386 15.0462
4729 6.224644 16.3812
4730 6.015617 17.3462
4731 6.7059102 18.3164
4732 6.6893656 12.6687
4733 6.3615032 12.2149
4734 6.1671114 13.3097
4735 6.164865 15.557
4736 6.1228676 19.5899
4737 6.3289324 15.7148
4738 6.5623714 16.0028
4739 6.3832502 17.546
4740 6.0279696 18.7715
4741 6.8487988 14.3435
4742 6.6683568 11.4413
4743 6.5222036 10.9922
4744 6.241673 12.4731
4745 6.113952 13.9718
4746 6.1545592 16.0725
4747 6.1639984 14.2182
4748 6.04883 14.0713
4749 5.9977084 14.9241
4750 6.0644876 15.127
4751 7.7976252 18.1001
4752 7.4237164 12.9625
4753 7.194071 11.8746
4754 7.2820828 13.5221
4755 6.8016732 15.6673
4756 6.7180644 20.649
4757 6.5635426 15.8264
4758 6.3715844 16.2802
4759 6.2079826 17.8895
4760 5.9729282 18.9068
4761 7.6982832 20.3712
4762 7.4123268 13.572
4763 7.2167798 12.3712
4764 7.0204164 13.3961
4765 6.9422058 15.8512
4766 6.6882832 21.2367
4767 6.3519222 15.8781
4768 6.47648 17.092
4769 6.1444798 19.1888
4770 6.007267 21.2355
4771 7.8290744 17.9456
4772 7.3702052 13.0465
4773 7.0885604 12.1516
4774 7.1211714 12.4474
4775 6.8268138 14.1984
4776 7.788103 17.3129
4777 6.8648214 14.1563
4778 6.317917 15.7939
4779 6.2658564 16.981
4780 6.1488774 18.0704
4781 7.7668062 17.2256
4782 7.518919 12.7148
4783 7.2715702 11.8718
4784 7.1202342 13.409
4785 6.7940728 15.6937
4786 6.5919044 19.9971
4787 6.4397412 15.8029
4788 6.5913408 16.2853
4789 6.2929436 17.8881
4790 5.9833234 18.9222
4791 7.8151336 14.02
4792 7.7237016 11.4392
4793 7.3257376 10.5776
4794 7.0475934 12.4174
4795 6.9734934 13.9742
4796 6.947667 16.1569
4797 6.7787392 14.254
4798 6.429506 13.7708
4799 6.3831112 14.5308
4800 6.097601 14.621
4801 10.7112616 18.71
4802 11.7816172 12.834
4803 11.8089832 11.8101
4804 11.7835256 13.5254
4805 11.413308 15.793
4806 10.5475924 20.5069
4807 9.5297966 15.9012
4808 9.708209 14.6473
4809 8.3505948 16.9354
4810 7.6742452 18.1266
4811 10.7628404 21.8175
4812 11.8725348 13.4066
4813 11.7806904 12.3095
4814 11.7651592 13.5948
4815 10.5793914 15.5776
4816 9.5663284 20.1412
4817 9.34013 15.5391
4818 8.8404692 14.9753
4819 8.2753712 16.4877
4820 8.3192538 18.5344
4821 11.5818782 19.0394
4822 11.7270768 12.8641
4823 11.7427596 12.0696
4824 11.7674818 12.3786
4825 11.5000982 14.1243
4826 10.6135636 17.0842
4827 9.2605324 14.0716
4828 9.2920434 13.6768
4829 8.3133916 14.7601
4830 7.6010696 16.5753
4831 11.2412738 18.3767
4832 12.1219542 12.519
4833 11.8920854 11.7935
4834 11.7668612 13.518
4835 10.7444806 15.8086
4836 10.5767802 20.4922
4837 8.9992802 15.9088
4838 9.9315602 15.4109
4839 8.5223142 16.914
4840 7.697494 18.1497
4841 11.264347 14.3466
4842 12.0308256 11.3459
4843 12.704636 10.4953
4844 12.4043906 12.3743
4845 10.7461504 13.7288
4846 10.465504 15.8976
4847 9.06172 14.0089
4848 9.487396 13.7404
4849 8.4224886 14.5908
4850 7.7408394 14.9183
4851 10.5726748 18.6476
4852 11.6927812 12.8556
4853 11.9050608 11.8024
4854 11.798791 13.5339
4855 11.5050484 15.791
4856 10.5481756 20.5726
4857 9.4705524 15.9073
4858 9.7884564 14.648
4859 8.370085 16.9321
4860 7.5522954 18.0327
4861 10.5282634 21.8762
4862 11.7235982 13.4107
4863 11.6681954 12.3108
4864 11.6653808 13.5966
4865 10.6066566 15.583
4866 10.5615722 20.1545
4867 9.2591716 15.5413
4868 9.4029298 14.9533
4869 8.0228952 16.467
4870 7.59652 18.6133
4871 11.5124566 19.0504
4872 11.7406854 12.8149
4873 11.7720194 12.0559
4874 11.726842 12.3968
4875 11.6104982 14.1347
4876 10.5561328 17.1101
4877 9.1951618 14.0705
4878 9.0647776 13.6781
4879 8.3647436 14.7583
4880 7.5458338 16.564
4881 11.2798404 18.4715
4882 11.7056336 12.5115
4883 12.7659264 11.7652
4884 11.8854918 13.5283
4885 10.7578436 15.8033
4886 10.4501066 20.5111
4887 9.1705538 15.9184
4888 9.4776886 14.698
4889 8.4033856 16.9495
4890 7.4564182 18.1134
4891 11.2685272 14.3927
4892 11.7486168 11.3384
4893 11.6645184 10.4673
4894 11.6982528 12.3559
4895 11.106226 13.7356
4896 10.131068 15.8381
4897 9.3044204 13.9798
4898 9.4930762 13.7344
4899 8.4845802 14.6109
4900 7.6570232 14.9644
4901 10.7283886 18.6171
4902 11.8877264 12.942
4903 11.7476746 12.0508
4904 11.7242936 13.2214
4905 11.5482474 15.4431
4906 10.5695838 19.3259
4907 9.309794 15.5369
4908 9.5114758 13.8177
4909 8.3535714 14.8702
4910 7.5796944 15.2693
4911 10.747087 21.8293
4912 12.025139 13.562
4913 12.387332 12.4272
4914 11.7580456 13.2076
4915 11.4329276 15.1937
4916 10.5855112 19.0097
4917 9.0913086 15.1501
4918 9.3404488 13.4072
4919 8.3699088 14.4108
4920 7.758104 15.7566
4921 11.5820878 19.0171
4922 12.4008078 13.0341
4923 11.7388222 12.2836
4924 11.7166892 12.1437
4925 11.505621 13.862
4926 10.4582538 15.9812
4927 9.5531312 13.4329
4928 9.4608422 12.7642
4929 8.2364246 13.6882
4930 7.4365044 14.2126
4931 11.2579042 18.3918
4932 11.7137186 12.6825
4933 11.7121048 12.2286
4934 11.749848 13.2185
4935 11.509133 15.4376
4936 10.5768464 19.2469
4937 9.1322486 15.5325
4938 9.1429456 13.812
4939 8.4530342 14.8604
4940 7.7334554 15.9254
4941 11.377841 14.377
4942 12.5293712 11.4235
4943 11.7441284 10.9773
4944 11.6872036 12.4556
4945 10.6183006 13.8831
4946 10.594002 15.9387
4947 9.1109484 14.1083
4948 9.236947 13.2896
4949 8.1511238 13.8037
4950 7.9223286 14.2222
4951 10.8102466 18.1143
4952 11.7452696 12.9482
4953 12.4991656 11.8598
4954 12.4613228 13.4563
4955 11.8476632 15.7364
4956 10.7794184 20.29
4957 10.1803398 15.8521
4958 9.761558 14.8406
4959 9.0972466 16.1767
4960 8.8937518 17.7987
4961 10.5622976 20.443
4962 11.6418038 13.559
4963 12.1996558 12.3579
4964 11.9480958 13.3229
4965 11.439398 15.7577
4966 10.9340242 20.8293
4967 10.6902716 15.7187
4968 9.5728572 14.9584
4969 9.0389528 16.4541
4970 8.3821836 18.1528
4971 10.859692 18.0352
4972 11.8759758 13.0408
4973 12.6156066 12.1363
4974 12.5626828 12.3547
4975 11.7037738 14.1228
4976 10.6713112 17.1055
4977 10.1125482 14.0074
4978 9.7776276 14.1193
4979 9.3088414 15.2193
4980 8.9272564 15.8283
4981 10.7489134 17.3082
4982 11.6624926 12.7153
4983 13.298039 11.856
4984 12.3967338 13.4595
4985 11.6674026 15.5905
4986 10.6587268 20.254
4987 9.9219922 15.8423
4988 9.5060148 14.8436
4989 8.903136 16.1935
4990 9.1229812 17.7435
4991 10.7539024 14.0916
4992 11.7593116 11.45
4993 12.6093432 10.5616
4994 11.9335634 12.3722
4995 11.8921628 13.8111
4996 10.7801596 15.8939
4997 10.035352 14.1651
4998 9.5816538 13.6457
4999 9.0289694 14.6029
5000 8.7989526 14.9833
5001 9.4620034 15.7114
5002 11.0013028 12.051
5003 11.1445316 10.6031
5004 11.2035496 12.011
5005 10.9069188 13.1668
5006 9.8293842 15.0277
5007 7.7809074 13.3028
5008 7.5758954 13.0268
5009 7.0406916 13.8818
5010 5.9319326 14.228
5011 9.6782082 19.254
5012 10.7718042 13.2486
5013 12.1725092 11.7058
5014 13.1054818 12.9954
5015 11.2159434 14.8874
5016 9.8553494 18.7988
5017 8.6084264 15.13
5018 7.4601128 14.3246
5019 7.034461 15.6506
5020 6.1644312 16.5079
5021 9.6529308 22.9551
5022 9.7406964 14.132
5023 12.126545 12.5877
5024 12.2282648 13.1144
5025 11.1363324 15.4259
5026 9.8138318 20.9116
5027 8.6400116 15.5831
5028 7.4679648 14.5052
5029 6.761096 16.0831
5030 6.1270002 18.0391
5031 9.597083 21.2174
5032 10.9760258 13.9462
5033 12.2212102 12.6078
5034 11.7500314 12.0043
5035 10.8609782 13.1283
5036 8.895153 15.0675
5037 8.0011108 13.3172
5038 7.3545828 13.0429
5039 6.816548 13.8835
5040 6.0646384 14.2132
5041 11.0430956 12.1402
5042 11.1948248 10.0796
5043 11.0815834 0
5044 10.992903 10.0078
5045 9.9479442 10.5734
5046 9.388714 11.248
5047 7.6076716 10.4575
5048 7.8376712 10.4578
5049 6.7183834 10.8477
5050 5.909351 11.0949
5051 10.086772 15.673
5052 10.700884 12.0395
5053 11.1362724 10.5718
5054 11.0259232 11.9711
5055 10.9280562 13.1251
5056 8.8750232 15.0547
5057 7.7681386 13.2765
5058 7.5396816 13.0965
5059 6.6391288 13.8769
5060 5.956318 14.1263
5061 9.7516178 19.2781
5062 10.7282762 13.2407
5063 11.0905626 11.6878
5064 12.01334 12.9934
5065 11.0390152 14.8619
5066 10.6947306 18.7151
5067 8.6700958 15.1385
5068 7.2704966 14.3437
5069 6.7596496 15.6448
5070 6.1529488 16.5282
5071 10.004619 23.0224
5072 11.2599002 14.1393
5073 11.984381 12.5868
5074 12.2008002 13.1104
5075 10.992193 15.4316
5076 9.8430224 20.927
5077 8.3940502 15.5534
5078 8.121747 14.5123
5079 7.334991 16.0976
5080 7.0881348 18.0461
5081 9.940266 21.2859
5082 10.8103338 13.957
5083 12.1699086 12.5744
5084 11.1080342 12.0254
5085 11.0455416 13.1052
5086 9.6063154 14.9976
5087 8.1442266 13.3573
5088 7.368573 13.0378
5089 7.528816 13.8748
5090 6.6191276 14.2301
5091 10.9278182 12.1238
5092 11.0017234 10.0704
5093 12.0176312 0
5094 11.1882548 9.98528
5095 10.4741768 10.5901
5096 8.7474866 11.236
5097 8.0650154 10.4901
5098 7.1181284 10.47
5099 6.7143246 10.8553
5100 6.3341178 11.0254
5101 10.8022216 16.2536
5102 10.9401128 12.0989
5103 12.0744134 10.5773
5104 11.2092262 12.0457
5105 11.2224572 13.1852
5106 9.9845596 15.3542
5107 8.04598 13.4733
5108 7.4478548 13.1927
5109 7.0689472 14.0196
5110 6.3747256 13.7633
5111 10.7926822 20.1083
5112 11.1469404 13.292
5113 12.187917 11.7163
5114 11.1431378 12.9692
5115 11.8111608 14.6907
5116 9.8042962 18.0451
5117 8.140496 14.9515
5118 8.4467544 14.1411
5119 7.6298818 15.3752
5120 6.3746158 15.7111
5121 10.8111666 26.9262
5122 11.1257708 14.1936
5123 12.1087396 12.5929
5124 11.133582 12.8522
5125 9.8813482 15.0658
5126 8.8289334 21.0107
5127 8.1083512 15.4964
5128 8.4705042 14.494
5129 6.8577088 15.7114
5130 6.3471734 16.1258
5131 10.93044 25.7553
5132 11.0852704 14.052
5133 12.1602942 12.5819
5134 11.1890946 12.0451
5135 10.0087386 13.1861
5136 10.0406748 15.1649
5137 8.3683188 13.5339
5138 7.4052368 13.1779
5139 7.0004756 13.9853
5140 6.3613488 13.7472
5141 10.8452736 12.489
5142 11.408953 10.1474
5143 13.0652378 0
5144 11.1797642 9.96445
5145 10.9689336 10.5739
5146 9.9382894 11.3601
5147 8.4008832 10.5319
5148 7.3293728 10.5277
5149 7.3019528 11.0705
5150 6.329932 10.9666
5151 10.3665008 15.2569
5152 10.7776404 11.8225
5153 11.4704552 10.303
5154 11.1769896 11.8946
5155 10.585164 12.9584
5156 9.6872098 14.8754
5157 9.0140986 13.0093
5158 8.1736668 13.0214
5159 8.0089634 13.7844
